-0.48305982,-1.19064391,0.62290049,-0.02606747,-0.03020181,-0.68416268,0.72823751,-0.05137121,-0.00170324,0.18440737,-0.58736885,-1.03383529,0.67486340,1.31617451,-0.24092220,-0.40000001,-0.40000001,-0.77449769,-0.99731117,1.02905750,0.95094997,-1.28896081,0.28055456,-0.40000001,0.05821047,0.06031261,0.15891586,0.49811098,-0.39760253,0.08048259,-0.06053167,0.01565993,-0.46657306,0.53186578,-0.40079388,-0.02909880
-0.48312837,-1.19058931,0.62290299,-0.02624024,-0.03012338,-0.68427753,0.72812659,-0.05050797,-0.00251042,0.18300663,-0.58039761,-1.03043532,0.67637867,1.32165492,-0.23951283,-0.40000001,-0.40000001,-0.76849079,-0.98811066,1.02856231,0.96133751,-1.28544474,0.28773808,-0.40000001,0.05853753,0.05950497,0.15963513,0.49878651,-0.39807531,0.08025151,-0.05989296,0.01478454,-0.46647930,0.53086460,-0.40008730,-0.02938768
-0.48330832,-1.19039428,0.62370509,-0.02520594,-0.02731695,-0.68551934,0.72710502,-0.04411859,-0.00671864,0.17714760,-0.55868065,-1.00341392,0.68381405,1.36168802,-0.22424376,-0.40000001,-0.40000001,-0.75071561,-0.94602013,1.04109991,1.01379883,-1.27781105,0.31249106,-0.40000001,0.06117477,0.05708768,0.16047023,0.49173442,-0.39571232,0.07919133,-0.06070450,0.00677333,-0.45976534,0.51636106,-0.39620626,-0.03137507
-0.48355779,-1.19011021,0.62473661,-0.02362175,-0.02373251,-0.68695450,0.72592860,-0.03696139,-0.01186601,0.16957292,-0.53469342,-0.97071481,0.69119132,1.40888286,-0.20671809,-0.40000001,-0.40000001,-0.73070371,-0.89156258,1.04639196,1.08284783,-1.25781345,0.34524420,-0.40000001,0.06477530,0.05463825,0.16053380,0.48201999,-0.39269462,0.07781529,-0.06233695,-0.00295239,-0.45108929,0.49807182,-0.39126599,-0.03383618
-0.48378584,-1.18986487,0.62486172,-0.02370879,-0.02315843,-0.68747938,0.72544724,-0.03519973,-0.01359089,0.16477446,-0.52057964,-0.96026897,0.69485819,1.42383373,-0.20270456,-0.40000001,-0.40000001,-0.71734756,-0.86332828,1.03602803,1.11807323,-1.23610508,0.36440805,-0.40000001,0.06606756,0.05299252,0.16128147,0.48200995,-0.39287987,0.07716460,-0.06168565,-0.00565690,-0.44996133,0.49399859,-0.38896525,-0.03492009
-0.48402846,-1.18956006,0.62496370,-0.02385112,-0.02270802,-0.68798387,0.72497839,-0.03436550,-0.01498942,0.16017047,-0.50832808,-0.95086586,0.69885957,1.43679464,-0.19946146,-0.40000001,-0.40000001,-0.70465845,-0.83619320,1.02303767,1.15310407,-1.21118367,0.38001952,-0.40000001,0.06724726,0.05150848,0.16172916,0.48210496,-0.39307672,0.07652199,-0.06107511,-0.00811516,-0.44904304,0.49038190,-0.38700691,-0.03603052
-0.48428580,-1.18923044,0.62498903,-0.02415059,-0.02249392,-0.68843663,0.72454530,-0.03430060,-0.01595990,0.15614833,-0.49737623,-0.94307697,0.70331097,1.44699144,-0.19728570,-0.40000001,-0.40000001,-0.69236040,-0.81160557,1.00928915,1.18558669,-1.18556499,0.39199981,-0.40000001,0.06822279,0.05003281,0.16222848,0.48294023,-0.39341685,0.07595060,-0.06032882,-0.01008189,-0.44876367,0.48789164,-0.38542330,-0.03710514
-0.48455387,-1.18887067,0.62501079,-0.02438334,-0.02228558,-0.68876755,0.72422928,-0.03509550,-0.01693814,0.15291838,-0.48750308,-0.93591136,0.70780247,1.45545912,-0.19589138,-0.40000001,-0.40000001,-0.68034172,-0.78823513,0.99434328,1.21737170,-1.15843749,0.40000001,-0.40000001,0.06919942,0.04870399,0.16248825,0.48343319,-0.39390683,0.07537635,-0.05971831,-0.01200031,-0.44841707,0.48541102,-0.38424096,-0.03815556
-0.48481703,-1.18852901,0.62472916,-0.02538771,-0.02302100,-0.68896466,0.72398424,-0.03700266,-0.01681765,0.15111251,-0.47840258,-0.93441522,0.71357119,1.45660484,-0.19706425,-0.40000001,-0.40000001,-0.66852134,-0.77561235,0.98545492,1.23518395,-1.14100897,0.40000001,-0.40000001,0.06909544,0.04708968,0.16376981,0.48739344,-0.39546710,0.07506126,-0.05792698,-0.01220870,-0.45053941,0.48720539,-0.38428661,-0.03884431
-0.48509207,-1.18816316,0.62449920,-0.02619822,-0.02358077,-0.68909752,0.72381085,-0.03898782,-0.01687572,0.14995202,-0.47023356,-0.93275368,0.71906716,1.45770800,-0.19826938,-0.40000001,-0.40000001,-0.65746474,-0.76364118,0.97675711,1.25258458,-1.12402332,0.40000001,-0.40000001,0.06898949,0.04569568,0.16467890,0.49019569,-0.39734265,0.07465789,-0.05643605,-0.01275100,-0.45203686,0.48815820,-0.38486803,-0.03947471
-0.48537037,-1.18778443,0.62424600,-0.02705323,-0.02418298,-0.68929726,0.72356933,-0.04077009,-0.01670043,0.14895204,-0.46296909,-0.93175232,0.72457838,1.45794344,-0.19962557,-0.40000001,-0.40000001,-0.64725405,-0.75373489,0.96940202,1.26748276,-1.10916853,0.40000001,-0.40000001,0.06864023,0.04436035,0.16568168,0.49295703,-0.39942506,0.07429090,-0.05500316,-0.01317913,-0.45356575,0.48940080,-0.38574746,-0.04003834
-0.48564738,-1.18738878,0.62403893,-0.02777695,-0.02466650,-0.68950927,0.72332358,-0.04238957,-0.01666447,0.14825232,-0.45658225,-0.93058878,0.72973716,1.45829260,-0.20086339,-0.40000001,-0.40000001,-0.63775939,-0.74425668,0.96215540,1.28191674,-1.09474838,0.40000001,-0.40000001,0.06826654,0.04317705,0.16661620,0.49493253,-0.40153641,0.07391300,-0.05386611,-0.01378763,-0.45454320,0.49013051,-0.38676372,-0.04057698
-0.48591918,-1.18698192,0.62381083,-0.02859653,-0.02525359,-0.68981469,0.72298014,-0.04365790,-0.01643164,0.14769723,-0.45083117,-0.93014091,0.73486114,1.45802593,-0.20217346,-0.40000001,-0.40000001,-0.62898916,-0.73654896,0.95615715,1.29394686,-1.08230937,0.40000001,-0.40000001,0.06766392,0.04198829,0.16785309,0.49719864,-0.40362111,0.07360667,-0.05273297,-0.01417083,-0.45559672,0.49138924,-0.38779429,-0.04106163
